iter	Passed	Remaining
582	18223	13034
583	18270	13014
584	18296	12979
585	18330	12949
586	18361	12918
587	18394	12888
588	18425	12857
589	18458	12826
590	18488	12794
591	18518	12762
592	18546	12728
593	18577	12697
594	18610	12667
595	18641	12635
596	18672	12604
597	18703	12573
598	18736	12542
599	18766	12511
600	18796	12478
601	18828	12447
602	18861	12418
603	18893	12386
604	18925	12356
605	18955	12324
606	18987	12293
607	19018	12262
608	19046	12228
609	19079	12198
610	19113	12168
611	19140	12135
612	19170	12102
613	19199	12069
614	19225	12035
615	19255	12003
616	19285	11971
617	19323	11944
618	19366	11920
619	19394	11887
620	19423	11854
621	19457	11824
622	19486	11792
623	19515	11759
624	19545	11727
625	19573	11693
626	19603	11661
627	19632	11629
628	19668	11600
629	19696	11568
630	19724	11534
631	19754	11502
632	19786	11471
633	19818	11441
634	19850	11409
635	19882	11379
636	19912	11347
637	19939	11313
638	19969	11281
639	19999	11249
640	20031	11218
641	20062	11187
642	20101	11160
643	20134	11130
644	20167	11099
645	20197	11067
646	20227	11036
647	20258	11004
648	20286	10971
649	20318	10940
650	20365	10917
651	20405	10891
652	20465	10875
653	20508	10850
654	20563	10831
655	20608	10806
656	20639	10775
657	20668	10742
658	20700	10711
659	20732	10680
660	20760	10647
661	20788	10613
662	20814	10579
663	20840	10546
664	20867	10512
665	20895	10479
666	20920	10444
667	20946	10410
668	20972	10376
669	21005	10346
670	21043	10317
671	21072	10285
672	21101	10252
673	21134	10222
674	21173	10194
675	21204	10163
676	21236	10131
677	21265	10099
678	21296	10068
679	21330	10037
680	21363	10007
681	21393	9975
682	21423	9943
683	21456	9912
684	21485	9879
685	21514	9847
686	21549	9818
687	21582	9787
688	21618	9758
689	21648	9726
690	21679	9694
691	21713	9664
692	21745	9633
693	21779	9602
694	21813	9572
695	21846	9542
696	21882	9512
697	21919	9483
698	21956	9454
699	21992	9425
700	22035	9398
701	22075	9370
702	22119	9344
703	22199	9333
704	22242	9307
705	22284	9279
706	22323	9251
707	22358	9221
708	22392	9190
709	22427	9160
710	22466	9132
711	22504	9103
712	22540	9073
713	22574	9042
714	22615	9014
715	22655	8986
716	22696	8958
717	22733	8928
718	22768	8898
719	22802	8867
720	22838	8837
721	22874	8807
722	22908	8776
723	22941	8745
724	22976	8715
725	23010	8684
726	23055	8657
727	23090	8627
728	23124	8596
729	23156	8564
730	23191	8534
731	23222	8502
732	23256	8471
733	23289	8439
734	23323	8409
735	23355	8377
736	23387	8345
737	23422	8315
738	23456	8284
739	23492	8254
740	23531	8224
741	23568	8194
742	23601	8163
743	23632	8131
744	23664	8099
745	23694	8067
746	23725	8035
747	23757	8003
748	23789	7972
749	23821	7940
750	23854	7909
751	23887	7877
752	23920	7846
753	23962	7818
754	23991	7785
755	24026	7754
756	24061	7723
757	24090	7691
758	24119	7658
759	24153	7627
760	24186	7595
761	24222	7565
762	24253	7533
763	24286	7502
764	24320	7470
765	24357	7440
766	24385	7407
767	24436	7381
768	24470	7350
769	24504	7319
770	24536	7287
771	24564	7254
772	24591	7221
773	24618	7188
774	24645	7155
775	24671	7121
776	24699	7088
777	24726	7055
778	24754	7022
779	24783	6990
780	24818	6959
781	24855	6928
782	24885	6896
783	24920	6865
784	24948	6833
785	24980	6801
786	25016	6770
787	25052	6739
788	25080	6707
789	25104	6673
790	25128	6639
791	25153	6605
792	25210	6580
793	25236	6547
794	25263	6514
795	25289	6481
796	25315	6447
797	25346	6416
798	25386	6386
799	25421	6355
800	25450	6322
801	25481	6290
802	25512	6258
803	25545	6227
804	25576	6195
805	25603	6162
806	25631	6129
807	25658	6097
808	25684	6063
809	25709	6030
810	25734	5997
811	25758	5963
812	25782	5930
813	25806	5896
814	25832	5863
815	25856	5830
816	25881	5797
817	25905	5763
818	25929	5730
819	25953	5697
820	25977	5663
821	26001	5630
822	26031	5598
823	26061	5566
824	26088	5533
825	26114	5501
826	26142	5468
827	26168	5435
828	26195	5403
829	26220	5370
830	26245	5337
831	26270	5304
832	26298	5272
833	26324	5239
834	26350	5207
835	26377	5174
836	26405	5142
837	26431	5109
838	26459	5077
839	26486	5045
840	26513	5012
841	26540	4980
842	26565	4947
843	26590	4914
844	26614	4881
845	26638	4849
846	26662	4816
