iter	Passed	Remaining
602	26555	17483
603	26596	17437
604	26638	17391
605	26680	17346
606	26738	17311
607	26781	17267
608	26824	17222
609	26865	17176
610	26906	17130
611	26947	17084
612	26988	17038
613	27030	16992
614	27071	16947
615	27113	16901
616	27154	16855
617	27195	16810
618	27237	16764
619	27278	16718
620	27319	16673
621	27360	16627
622	27403	16582
623	27445	16537
624	27486	16491
625	27527	16445
626	27568	16400
627	27613	16356
628	27654	16311
629	27694	16265
630	27744	16224
631	27786	16179
632	27826	16133
633	27868	16087
634	27910	16042
635	27950	15996
636	27992	15951
637	28033	15906
638	28074	15860
639	28115	15815
640	28157	15770
641	28199	15724
642	28240	15679
643	28281	15633
644	28325	15589
645	28366	15544
646	28409	15499
647	28450	15454
648	28492	15409
649	28532	15363
650	28574	15318
651	28615	15273
652	28657	15228
653	28705	15186
654	28747	15141
655	28788	15096
656	28829	15050
657	28870	15005
658	28911	14960
659	28951	14914
660	28993	14869
661	29034	14824
662	29074	14778
663	29115	14733
664	29157	14688
665	29199	14643
666	29239	14597
667	29280	14552
668	29322	14507
669	29363	14462
670	29405	14417
671	29446	14372
672	29488	14327
673	29530	14283
674	29571	14238
675	29614	14193
676	29662	14152
677	29709	14110
678	29751	14065
679	29791	14019
680	29833	13974
681	29874	13929
682	29915	13884
683	29955	13838
684	29996	13794
685	30036	13748
686	30078	13703
687	30119	13658
688	30160	13613
689	30201	13568
690	30243	13524
691	30284	13479
692	30327	13434
693	30368	13390
694	30409	13345
695	30451	13300
696	30492	13255
697	30533	13210
698	30575	13166
699	30617	13121
700	30662	13078
701	30707	13035
702	30747	12990
703	30789	12945
704	30830	12900
705	30871	12855
706	30924	12815
707	30967	12771
708	31009	12727
709	31050	12682
710	31092	12638
711	31133	12593
712	31174	12548
713	31215	12503
714	31257	12459
715	31299	12414
716	31340	12370
717	31382	12325
718	31424	12281
719	31465	12236
720	31507	12192
721	31548	12147
722	31590	12103
723	31631	12058
724	31680	12016
725	31723	11972
726	31765	11928
727	31806	11883
