iter	Passed	Remaining
704	20223	8462
705	20251	8433
706	20266	8399
707	20297	8371
708	20324	8342
709	20354	8313
710	20381	8284
711	20408	8255
712	20436	8226
713	20462	8196
714	20489	8167
715	20516	8137
716	20543	8108
717	20570	8079
718	20597	8050
719	20625	8021
720	20742	8026
721	20778	8000
722	20791	7965
723	20818	7936
724	20828	7900
725	20856	7871
726	20870	7837
727	20897	7807
728	20924	7778
729	20951	7749
730	20978	7719
731	21005	7690
732	21032	7661
733	21059	7631
734	21086	7602
735	21113	7573
736	21141	7544
737	21168	7515
738	21202	7488
739	21236	7461
740	21266	7433
741	21285	7401
742	21312	7371
743	21339	7342
744	21367	7313
745	21393	7284
746	21420	7255
747	21447	7225
748	21475	7196
749	21501	7167
750	21528	7137
751	21555	7108
752	21582	7079
753	21609	7050
754	21642	7023
755	21668	6993
756	21695	6964
757	21722	6935
758	21733	6900
759	21766	6873
760	21825	6854
761	21862	6828
762	21891	6799
763	21902	6765
764	21929	6736
765	21956	6707
766	21983	6678
767	22009	6648
768	22036	6619
769	22063	6590
770	22090	6561
771	22101	6527
772	22127	6498
773	22142	6465
774	22168	6436
775	22195	6406
776	22222	6377
777	22255	6350
778	22292	6324
779	22319	6295
780	22347	6266
781	22362	6233
782	22389	6205
783	22415	6175
784	22442	6146
785	22469	6117
786	22497	6088
787	22523	6059
788	22550	6030
789	22577	6001
790	22607	5973
791	22634	5944
792	22661	5915
793	22688	5886
794	22715	5857
795	22742	5828
796	22769	5799
797	22844	5782
798	22883	5756
799	22913	5728
800	22939	5699
801	22966	5670
802	22994	5641
803	23020	5612
804	23048	5583
805	23075	5554
806	23102	5525
807	23129	5496
808	23156	5467
809	23183	5438
810	23210	5409
811	23237	5380
812	23265	5351
813	23300	5324
814	23347	5299
815	23373	5270
816	23400	5241
817	23427	5212
818	23454	5183
819	23481	5154
820	23508	5125
821	23535	5096
822	23563	5067
823	23594	5039
824	23621	5010
825	23647	4981
826	23674	4952
827	23701	4923
828	23728	4894
829	23754	4865
830	23782	4836
831	23808	4807
832	23841	4779
833	23913	4759
834	23949	4732
835	23988	4705
836	24015	4676
837	24042	4647
838	24069	4618
839	24096	4589
840	24124	4560
841	24130	4528
842	24148	4497
843	24175	4468
844	24202	4439
845	24229	4410
846	24256	4381
847	24283	4352
848	24311	4323
849	24338	4294
850	24365	4266
851	24395	4237
852	24431	4210
853	24451	4180
854	24478	4151
855	24505	4122
856	24521	4091
857	24548	4062
858	24576	4034
859	24603	4005
860	24630	3976
861	24657	3947
862	24684	3918
863	24711	3889
864	24737	3860
865	24765	3832
866	24792	3803
867	24819	3774
868	24847	3745
869	24961	3729
870	25000	3702
871	25029	3674
872	25056	3645
873	25083	3616
874	25109	3587
875	25137	3558
876	25164	3529
877	25191	3500
878	25217	3471
879	25245	3442
880	25272	3413
881	25299	3384
882	25325	3355
883	25352	3326
884	25378	3297
885	25406	3268
886	25434	3240
887	25470	3212
888	25497	3183
889	25524	3154
890	25556	3126
891	25582	3097
892	25609	3068
893	25636	3039
894	25663	3010
895	25690	2981
896	25716	2953
897	25744	2924
898	25771	2895
899	25797	2866
900	25824	2837
901	25851	2808
902	25878	2779
903	25905	2751
904	25943	2723
905	26010	2698
906	26047	2670
907	26074	2641
908	26099	2612
909	26126	2583
910	26153	2555
911	26180	2526
912	26207	2497
913	26235	2468
914	26261	2439
915	26288	2410
916	26315	2381
917	26342	2353
918	26369	2324
919	26397	2295
920	26424	2266
921	26452	2237
922	26496	2210
923	26524	2181
924	26551	2152
925	26578	2123
926	26604	2095
927	26631	2066
928	26658	2037
929	26685	2008
930	26713	1979
931	26740	1951
932	26766	1922
933	26794	1893
934	26821	1864
935	26847	1835
936	26874	1806
937	26901	1778
938	26929	1749
939	26955	1720
940	26982	1691
941	27056	1665
942	27097	1637
943	27136	1609
944	27163	1580
945	27190	1552
946	27217	1523
947	27245	1494
948	27271	1465
949	27300	1436
950	27327	1408
951	27354	1379
952	27380	1350
953	27407	1321
954	27433	1292
955	27460	1263
956	27494	1235
957	27520	1206
958	27547	1177
959	27580	1149
960	27626	1121
961	27654	1092
962	27680	1063
963	27707	1034
964	27735	1005
965	27762	977
966	27788	948
967	27815	919
968	27842	890
969	27869	861
970	27897	833
971	27923	804
972	27950	775
973	27977	746
974	28003	718
975	28030	689
976	28058	660
977	28176	633
978	28212	605
979	28239	576
980	28265	547
981	28293	518
982	28320	489
983	28347	460
984	28374	432
985	28401	403
986	28428	374
987	28455	345
988	28483	316
989	28513	288
990	28540	259
991	28568	230
992	28595	201
993	28623	172
994	28661	144
995	28689	115
996	28715	86
997	28742	57
998	28769	28
999	28796	0
