iter	Passed	Remaining
504	14156	13875
505	14182	13846
506	14210	13817
507	14237	13788
508	14264	13760
509	14358	13795
510	14389	13770
511	14415	13739
512	14442	13710
513	14469	13681
514	14496	13652
515	14523	13623
516	14550	13593
517	14577	13564
518	14605	13535
519	14632	13506
520	14659	13477
521	14674	13437
522	14685	13393
523	14712	13364
524	14738	13335
525	14765	13305
526	14802	13286
527	14831	13258
528	14857	13228
529	14884	13199
530	14910	13169
531	14937	13140
532	14964	13111
533	14991	13082
534	15018	13053
535	15046	13025
536	15072	12995
537	15091	12960
538	15122	12933
539	15149	12904
540	15175	12875
541	15203	12847
542	15230	12818
543	15257	12788
544	15283	12759
545	15310	12730
546	15329	12695
547	15357	12667
548	15418	12666
549	15450	12641
550	15477	12612
551	15488	12570
552	15515	12541
553	15542	12512
554	15569	12483
555	15596	12454
556	15624	12426
557	15651	12397
558	15680	12370
559	15707	12341
560	15734	12312
561	15761	12283
562	15789	12255
563	15828	12235
564	15856	12208
565	15883	12179
566	15910	12150
567	15938	12122
568	15965	12093
569	15980	12055
570	16007	12026
571	16034	11997
572	16061	11969
573	16092	11943
574	16123	11917
575	16149	11888
576	16176	11859
577	16203	11830
578	16230	11801
579	16256	11772
580	16283	11743
581	16310	11714
582	16337	11685
583	16344	11642
584	16366	11610
585	16419	11600
586	16452	11575
587	16479	11546
588	16505	11517
589	16532	11488
590	16558	11459
591	16586	11431
592	16613	11402
593	16640	11373
594	16668	11345
595	16696	11317
596	16723	11288
597	16750	11260
598	16769	11226
599	16796	11197
600	16828	11172
601	16863	11149
602	16891	11120
603	16918	11092
604	16945	11063
605	16955	11024
606	16981	10994
607	17008	10965
608	17035	10937
609	17066	10911
610	17094	10883
611	17120	10854
612	17147	10825
613	17174	10796
614	17201	10768
615	17228	10739
616	17251	10708
617	17273	10677
618	17300	10648
619	17328	10620
620	17355	10592
621	17382	10563
622	17444	10556
623	17465	10524
624	17491	10495
625	17518	10466
626	17546	10438
627	17574	10410
628	17600	10381
629	17628	10353
630	17654	10324
631	17681	10295
632	17708	10267
633	17735	10238
634	17762	10209
635	17789	10181
636	17816	10152
637	17843	10124
638	17882	10102
639	17910	10074
640	17936	10045
641	17964	10017
642	17986	9986
643	18013	9957
644	18041	9929
645	18068	9901
646	18095	9872
647	18122	9844
648	18148	9815
649	18174	9786
650	18201	9757
651	18228	9729
652	18235	9690
653	18261	9661
654	18288	9632
655	18315	9604
656	18342	9575
657	18369	9547
658	18399	9520
659	18455	9507
660	18483	9479
661	18494	9442
662	18521	9414
663	18547	9385
664	18574	9357
665	18602	9328
666	18616	9294
667	18643	9265
668	18670	9237
669	18699	9210
670	18729	9183
671	18756	9154
672	18783	9126
673	18810	9098
674	18836	9069
675	18855	9037
676	18887	9011
677	18922	8986
678	18950	8958
679	18977	8930
680	19004	8902
681	19036	8876
682	19063	8847
683	19090	8819
684	19117	8791
685	19144	8763
686	19171	8734
687	19197	8706
688	19224	8677
689	19251	8649
690	19279	8621
691	19306	8592
692	19333	8564
693	19345	8529
694	19372	8501
695	19398	8473
696	19426	8444
697	19479	8428
698	19525	8408
699	19540	8374
700	19567	8346
701	19594	8317
702	19622	8289
703	19648	8261
704	19675	8233
705	19703	8204
706	19730	8176
707	19757	8148
708	19784	8120
709	19811	8091
710	19838	8063
711	19866	8035
712	19893	8007
713	19908	7974
714	19947	7951
715	19975	7923
716	20006	7896
717	20033	7868
718	20059	7839
719	20086	7811
720	20113	7783
721	20141	7755
722	20168	7726
723	20194	7698
724	20221	7670
725	20247	7641
726	20274	7613
727	20301	7585
728	20328	7557
729	20355	7528
730	20382	7500
731	20409	7472
732	20435	7443
733	20462	7415
734	20555	7411
735	20589	7385
736	20616	7357
737	20643	7328
738	20669	7300
739	20696	7271
740	20723	7243
741	20750	7215
742	20777	7186
743	20803	7158
744	20818	7125
745	20845	7097
746	20872	7069
747	20898	7040
748	20925	7012
749	20952	6984
750	20979	6955
751	21019	6931
752	21048	6904
753	21075	6876
754	21101	6847
755	21128	6819
756	21156	6791
757	21167	6757
758	21194	6729
759	21221	6701
760	21247	6673
761	21274	6644
762	21302	6616
763	21329	6588
764	21356	6560
765	21384	6532
766	21424	6508
767	21454	6481
768	21481	6452
769	21508	6424
770	21535	6396
771	21590	6376
772	21629	6351
773	21664	6325
774	21691	6297
775	21718	6269
776	21744	6240
777	21772	6212
778	21790	6182
779	21817	6153
780	21845	6125
781	21873	6097
782	21902	6070
783	21929	6041
784	21956	6013
785	21983	5985
786	22010	5956
787	22051	5932
788	22081	5905
789	22109	5877
790	22136	5848
791	22159	5819
792	22186	5791
793	22214	5763
794	22229	5732
795	22256	5703
796	22283	5675
797	22310	5647
798	22338	5619
799	22366	5591
800	22393	5563
801	22420	5535
802	22447	5506
803	22473	5478
804	22501	5450
805	22531	5423
806	22589	5402
807	22632	5377
808	22659	5349
809	22686	5321
810	22712	5293
811	22739	5264
812	22766	5236
813	22793	5208
814	22820	5180
815	22847	5151
816	22873	5123
817	22900	5095
818	22927	5067
819	22955	5038
820	22984	5011
821	23015	4983
822	23053	4958
823	23081	4929
824	23107	4901
825	23134	4873
826	23162	4845
827	23188	4817
828	23215	4788
829	23243	4760
830	23270	4732
831	23297	4704
832	23324	4676
833	23343	4646
834	23370	4618
835	23397	4589
836	23424	4561
837	23451	4533
838	23478	4505
839	23505	4477
840	23532	4449
841	23559	4420
842	23613	4397
843	23646	4370
844	23673	4342
845	23700	4314
846	23727	4286
847	23754	4257
848	23765	4226
849	23792	4198
850	23818	4170
851	23833	4140
852	23860	4112
853	23888	4083
854	23915	4055
855	23934	4026
856	23963	3998
857	23992	3970
858	24019	3942
859	24048	3914
860	24064	3884
861	24093	3857
862	24121	3829
863	24148	3801
864	24175	3773
865	24194	3743
866	24220	3715
867	24248	3687
868	24274	3659
869	24301	3631
870	24329	3603
871	24355	3575
872	24381	3546
873	24408	3518
874	24423	3489
875	24434	3458
876	24461	3430
877	24488	3402
878	24495	3371
879	24521	3343
880	24549	3315
881	24576	3287
882	24603	3259
883	24661	3236
884	24695	3209
885	24722	3181
886	24749	3153
887	24777	3125
888	24804	3097
889	24831	3069
890	24858	3041
891	24886	3013
892	24914	2985
893	24940	2957
894	24972	2929
895	24999	2901
896	25026	2873
897	25053	2845
898	25080	2817
899	25117	2790
900	25145	2762
901	25172	2734
902	25200	2707
903	25227	2679
904	25254	2651
905	25280	2622
906	25308	2595
907	25334	2566
908	25361	2538
909	25388	2510
910	25416	2483
911	25442	2454
912	25469	2426
913	25496	2398
914	25523	2371
915	25550	2343
916	25578	2315
917	25605	2287
918	25631	2259
919	25659	2231
920	25751	2208
921	25784	2181
922	25811	2153
923	25838	2125
924	25865	2097
925	25892	2069
926	25921	2041
927	25947	2013
928	25978	1985
929	26004	1957
930	26031	1929
931	26057	1901
932	26084	1873
933	26111	1845
934	26140	1817
935	26181	1790
936	26210	1762
937	26237	1734
938	26264	1706
939	26292	1678
940	26319	1650
941	26346	1622
942	26374	1594
943	26400	1566
944	26427	1538
945	26454	1510
946	26481	1482
947	26507	1454
948	26535	1426
949	26561	1397
950	26589	1370
951	26615	1341
952	26642	1313
953	26669	1285
954	26695	1257
955	26750	1231
956	26783	1203
957	26812	1175
958	26839	1147
959	26866	1119
960	26893	1091
961	26926	1063
962	26953	1035
963	26980	1007
964	27007	979
965	27033	951
966	27060	923
967	27087	895
968	27114	867
969	27142	839
970	27169	811
971	27198	783
972	27250	756
973	27264	727
974	27291	699
975	27318	671
976	27344	643
977	27372	615
978	27398	587
979	27425	559
980	27453	531
981	27480	503
982	27507	475
983	27534	447
984	27561	419
985	27589	391
986	27616	363
987	27643	335
988	27670	307
989	27697	279
990	27724	251
991	27784	224
992	27826	196
993	27859	168
994	27887	140
995	27920	112
996	27947	84
997	27974	56
998	28002	28
999	28030	0
