iter	Logloss
687	0.3010465894
688	0.3010106142
689	0.3009492186
690	0.3009320103
691	0.3009281091
692	0.3008701109
693	0.3008277357
694	0.3007341275
695	0.3007135906
696	0.3006536266
697	0.3006120001
698	0.3005140163
699	0.3004581795
700	0.3004081048
701	0.3003506563
702	0.3002951564
703	0.3002533463
704	0.3001973175
705	0.3001502372
706	0.3001041197
707	0.3000874123
708	0.3000324405
709	0.2999566307
710	0.2998842723
711	0.2998839946
712	0.2998288141
713	0.2997527753
714	0.2997056516
715	0.2996199313
716	0.2995366699
717	0.29946591
718	0.2994156405
719	0.2993201842
720	0.2992235055
721	0.2991869212
722	0.2991453165
723	0.2991375058
724	0.2990910839
725	0.299067276
726	0.2990344739
727	0.2989678923
728	0.2989618982
729	0.2989326939
730	0.2988641566
731	0.2987943793
732	0.2987617193
733	0.2987137748
734	0.298666799
735	0.2986420717
736	0.2985546828
737	0.2984811164
738	0.2984362663
739	0.298346078
740	0.2982683872
741	0.2982021643
742	0.2981550146
743	0.2981028324
744	0.2980228929
745	0.2979503196
746	0.2978977377
747	0.2978513917
748	0.2977782312
749	0.2977113356
750	0.2976887934
751	0.2976543345
752	0.2975554279
753	0.2975553804
754	0.2975303275
755	0.297432459
756	0.2973492369
757	0.2973100622
758	0.2972718649
759	0.2971899543
760	0.2971167352
761	0.2971026432
762	0.2970208951
763	0.2969442587
764	0.2969033366
765	0.2968602493
766	0.2968552843
767	0.2968103549
768	0.2967540068
769	0.2967152773
770	0.2966801901
771	0.296624375
772	0.2965357515
773	0.2964807717
774	0.2964579027
775	0.2963921918
776	0.2963890059
777	0.2963332916
778	0.2962670933
779	0.2962318329
780	0.2961658866
781	0.2961054759
782	0.296056899
783	0.2959985561
784	0.2959254377
785	0.2959224017
786	0.2958645247
787	0.2958044172
788	0.2957313452
789	0.2956283428
790	0.2955859293
791	0.2955472983
792	0.2955129355
793	0.2954500401
794	0.2953530735
795	0.2953289501
796	0.2953005757
797	0.2952579883
798	0.2952514304
799	0.2952279874
800	0.2951781002
801	0.2951211749
802	0.2950267158
803	0.2949713277
804	0.2949193654
805	0.2948671035
806	0.2948239554
807	0.2947937101
808	0.2947513536
809	0.2947091192
810	0.2946568217
811	0.2945837109
812	0.2945621111
813	0.2945001173
814	0.2944524757
815	0.2943603661
816	0.2943222764
817	0.2942975689
818	0.2942659979
819	0.294265948
820	0.2942132152
821	0.2941699752
822	0.2941159048
823	0.2940834091
824	0.2940196886
825	0.2939325477
826	0.2938724784
827	0.2938070476
828	0.2937547304
829	0.2937271594
830	0.2936715858
831	0.2936655506
832	0.2936063302
833	0.2935398959
834	0.2934764287
835	0.2934245484
836	0.2933892754
837	0.2933554942
838	0.2933131012
839	0.2932660918
840	0.2932284592
841	0.2931763699
842	0.2931506299
843	0.2930890948
844	0.2930323103
845	0.2929841614
846	0.2929372577
847	0.2928615943
848	0.2928323353
849	0.2927699545
850	0.2927428416
851	0.2927206082
852	0.2927097717
853	0.2926850078
854	0.2926158052
855	0.2925623298
856	0.2925522856
857	0.292532708
858	0.2924919246
859	0.2923861625
860	0.2923193026
861	0.2922850673
862	0.29220102
863	0.2921395119
864	0.2920434956
865	0.292032384
866	0.2919411984
867	0.2918448119
868	0.2917836552
869	0.2917311636
870	0.2917219782
871	0.291690961
872	0.2915990711
873	0.2915214188
874	0.2914833833
875	0.2914209842
876	0.2913570784
877	0.2913133744
878	0.2912720038
879	0.2912312403
880	0.2911883004
881	0.2911631692
882	0.2911538535
883	0.2910857623
884	0.2910006259
885	0.2909115883
886	0.2908574993
887	0.2908359081
888	0.2907479425
889	0.2906577743
890	0.2906187687
891	0.290591545
892	0.2905056554
893	0.2904787807
894	0.2903876708
895	0.2902946872
896	0.2901991913
897	0.2901753568
898	0.290135079
899	0.2900899284
900	0.2899858471
901	0.2899219904
902	0.2898765926
903	0.2897835232
904	0.2897114756
905	0.2896506197
906	0.2896024841
907	0.2895392505
908	0.2894688046
909	0.2894230816
910	0.2893747153
911	0.2893305084
912	0.2892627314
913	0.2892124863
914	0.2891468529
915	0.2890991459
916	0.2890675766
917	0.2890162254
918	0.288943487
919	0.2888702616
920	0.288806158
921	0.2887511823
922	0.2886866571
923	0.2886204757
924	0.2885368064
925	0.2884695762
926	0.2884110171
927	0.2883737608
928	0.2883215872
929	0.2883015117
930	0.2882540584
931	0.2881866861
932	0.2881476525
933	0.2880649641
934	0.2880265059
935	0.2879727658
936	0.2879260398
937	0.2878536436
938	0.2878029045
939	0.2877255388
940	0.2876271599
941	0.2875491406
942	0.2874951136
943	0.2874228845
944	0.2873642841
945	0.2873105539
946	0.2872344298
947	0.2871888958
948	0.2871463122
949	0.2870843969
950	0.2870243314
951	0.2870013332
952	0.2869843641
953	0.2869355712
954	0.2868636068
955	0.2867791077
956	0.2867194907
957	0.2866525738
958	0.2865801228
959	0.2865185617
960	0.2864652701
961	0.2864196208
962	0.2863538605
963	0.2862812116
964	0.2862398414
965	0.2861787075
966	0.286114356
967	0.2860390525
968	0.2859834495
969	0.2859280476
970	0.2858689504
971	0.2858103873
972	0.2857360734
973	0.2856883843
974	0.2856255675
975	0.2855795113
976	0.2855234437
977	0.2854715395
978	0.2854125011
979	0.28535924
980	0.285329054
981	0.2852771657
982	0.2852144286
983	0.285171838
984	0.2850974375
985	0.2850382767
986	0.2849788659
987	0.2849488272
988	0.2849223124
989	0.2848875554
990	0.2848134781
991	0.284755176
992	0.2847127859
993	0.2846505168
994	0.2846093912
995	0.2845572925
996	0.2844958965
997	0.2844170031
998	0.2843614451
999	0.2842995752
